"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0000165",46,1171,851,17771,0.225620855841994,0.716847891539636
"GO:0001076",13,1204,137,18485,0.227506388052823,0.716847891539636
"GO:0019201",3,1214,24,18598,0.228210002924603,0.716847891539636
"GO:0007507",39,1178,493,18129,0.234054720179892,0.726658259163152
"GO:0007596",29,1188,350,18272,0.232871666563309,0.726658259163152
"GO:0006874",18,1199,370,18252,0.240285929025286,0.741057445836205
"GO:0030246",11,1206,251,18371,0.241468156508426,0.741057445836205
"GO:0065009",198,1019,2796,15826,0.24707731206435,0.753938769384932
"GO:0005201",8,1209,77,18545,0.249608476306222,0.754821502855774
"GO:0015629",36,1181,451,18171,0.250193644205004,0.754821502855774
"GO:0004532",0,1217,31,18591,0.259628694772184,0.757354885992152
"GO:0006310",22,1195,259,18363,0.257596662301769,0.757354885992152
"GO:0006338",14,1203,158,18464,0.262379501701401,0.757354885992152
"GO:0006521",1,1216,54,18568,0.260281812856768,0.757354885992152
"GO:0008017",9,1208,214,18408,0.258826871001614,0.757354885992152
"GO:0008092",63,1154,837,17785,0.255850736025389,0.757354885992152
"GO:0008168",9,1208,209,18413,0.256045390997938,0.757354885992152
"GO:0050877",72,1145,1263,17359,0.26184109135773,0.757354885992152
"GO:0005216",21,1196,421,18201,0.269006898677168,0.759003848763448
"GO:0005773",87,1130,1184,17438,0.2766140549828,0.759003848763448
"GO:0006950",248,969,3557,15065,0.275862017581201,0.759003848763448
"GO:0007049",120,1097,1663,16959,0.277164326795641,0.759003848763448
"GO:0007267",108,1109,1485,17137,0.27594514739862,0.759003848763448
"GO:0016829",7,1210,170,18452,0.271058834625847,0.759003848763448
"GO:0019229",1,1216,58,18564,0.267615516125675,0.759003848763448
"GO:0019882",10,1207,223,18399,0.273219009113534,0.759003848763448
"GO:0051180",0,1217,33,18589,0.264930057699431,0.759003848763448
"GO:0051726",52,1165,931,17691,0.27568887102407,0.759003848763448
"GO:0006370",4,1213,33,18589,0.285459006126796,0.759289626963812
"GO:0006464",260,957,3738,14884,0.284783726432128,0.759289626963812
"GO:0006766",5,1212,131,18491,0.283090515422863,0.759289626963812
"GO:0006928",125,1092,1741,16881,0.287108894842171,0.759289626963812
"GO:0008289",48,1169,625,17997,0.287221918814026,0.759289626963812
"GO:0016740",164,1053,2311,16311,0.282473687867651,0.759289626963812
"GO:0030054",99,1118,1358,17264,0.280969725099457,0.759289626963812
"GO:0002504",3,1214,97,18525,0.290763158798022,0.760015393744271
"GO:0005244",8,1209,188,18434,0.293280550250881,0.760015393744271
"GO:0006508",95,1122,1625,16997,0.292895396148541,0.760015393744271
"GO:0019538",363,854,5295,13327,0.294612708810982,0.760015393744271
"GO:0045111",11,1206,239,18383,0.289426962235408,0.760015393744271
"GO:0004518",9,1208,204,18418,0.313090143741277,0.774028410915936
"GO:0005243",2,1215,16,18606,0.303626754584864,0.774028410915936
"GO:0005576",312,905,4531,14091,0.30170698389417,0.774028410915936
"GO:0006461",100,1117,1387,17235,0.312236248459308,0.774028410915936
"GO:0016831",4,1213,36,18586,0.307926476553313,0.774028410915936
"GO:0035556",182,1035,2588,16034,0.305601423951353,0.774028410915936
"GO:0040029",21,1196,256,18366,0.311612526263723,0.774028410915936
"GO:0045182",4,1213,36,18586,0.307926476553313,0.774028410915936
"GO:0070271",100,1117,1387,17235,0.312236248459308,0.774028410915936
"GO:0004904",1,1216,5,18617,0.316060312334309,0.777770538186734
"GO:0003823",4,1213,112,18510,0.327933122105888,0.782449871366353
"GO:0005484",4,1213,38,18584,0.325561159674403,0.782449871366353
"GO:0007155",120,1097,1683,16939,0.328218672633077,0.782449871366353
"GO:0007379",2,1215,17,18605,0.326728256197636,0.782449871366353
"GO:0016788",55,1162,733,17889,0.324084049458005,0.782449871366353
"GO:0016791",22,1195,271,18351,0.324970566353795,0.782449871366353
"GO:0044707",396,821,5802,12820,0.322421128797611,0.782449871366353
"GO:0005886",312,905,5014,13608,0.333165918531092,0.790713779980458
"GO:0005923",10,1207,111,18511,0.337454635863164,0.797348564384645
"GO:0040007",68,1149,926,17696,0.342091516867586,0.804743920736965
"GO:0004645",1,1216,6,18616,0.358028476499546,0.804976729762952
"GO:0004812",4,1213,41,18581,0.355140641045869,0.804976729762952
"GO:0006887",30,1187,389,18233,0.354744585254666,0.804976729762952
"GO:0007276",33,1184,607,18015,0.356210988950969,0.804976729762952
"GO:0007283",26,1191,487,18135,0.351092664745211,0.804976729762952
"GO:0007600",54,1163,946,17676,0.344126704927286,0.804976729762952
"GO:0009008",1,1216,6,18616,0.358028476499546,0.804976729762952
"GO:0009607",62,1155,839,17783,0.355092767072185,0.804976729762952
"GO:0016020",604,613,8982,9640,0.358772400156522,0.804976729762952
"GO:0016160",1,1216,6,18616,0.358028476499546,0.804976729762952
"GO:0022610",120,1097,1689,16933,0.354834527383485,0.804976729762952
"GO:0016079",7,1210,77,18545,0.360391575126041,0.805226364507557
"GO:0042742",12,1205,251,18371,0.363567755902247,0.808938256882499
"GO:0004879",1,1216,47,18575,0.367420033553103,0.812866396989554
"GO:0005694",66,1151,906,17716,0.372944320716181,0.812866396989554
"GO:0005777",11,1206,128,18494,0.372189598679825,0.812866396989554
"GO:0006907",2,1215,19,18603,0.372236030931334,0.812866396989554
"GO:0007270",11,1206,127,18495,0.369805981220956,0.812866396989554
"GO:0005215",76,1141,1296,17326,0.381503848112862,0.828142499562067
"GO:0016779",11,1206,132,18490,0.383679016665924,0.828612666632855
"GO:0040011",106,1111,1494,17128,0.384823860159079,0.828612666632855
"GO:0006810",308,909,4509,14113,0.388473762744896,0.829779957223098
"GO:0008135",8,1209,88,18534,0.387844142552812,0.829779957223098
"GO:0008081",8,1209,90,18532,0.394001411880756,0.838234079459458
"GO:0004190",0,1217,25,18597,0.400858844115613,0.838714249874829
"GO:0004553",8,1209,93,18529,0.405221491512558,0.838714249874829
"GO:0005138",1,1216,7,18615,0.397423360732103,0.838714249874829
"GO:0016491",53,1164,725,17897,0.402137213843551,0.838714249874829
"GO:0022904",8,1209,93,18529,0.405221491512558,0.838714249874829
"GO:0042592",112,1105,1585,17037,0.397410136337746,0.838714249874829
"GO:0042611",0,1217,25,18597,0.400858844115613,0.838714249874829
"GO:0005929",37,1180,495,18127,0.409630395802961,0.844566144242399
"GO:0006412",47,1170,637,17985,0.41685990883017,0.852885790480118
"GO:0009719",106,1111,1501,17121,0.416015113526446,0.852885790480118
"GO:0005840",18,1199,226,18396,0.418690190525231,0.853360922673562
"GO:0016407",9,1208,102,18520,0.4226819842425,0.858221215153973
"GO:0008066",3,1214,27,18595,0.428148450108072,0.86602754680951
"GO:0007067",32,1185,429,18193,0.432793123344616,0.872071433155345
"GO:0031386",1,1216,8,18614,0.43440262400622,0.872071433155345
"GO:0006099",3,1214,28,18594,0.436036851448329,0.872073702896658
"GO:0050909",2,1215,63,18559,0.437754930245906,0.872243032654155
"GO:0032502",386,831,5709,12913,0.44159661555439,0.87662673868418
"GO:0019209",2,1215,67,18555,0.444197029825345,0.878523014543459
"GO:0005516",9,1208,188,18434,0.454526429559562,0.882607685035658
"GO:0005811",6,1211,65,18557,0.44984332357445,0.882607685035658
"GO:0005921",3,1214,30,18592,0.453610243194632,0.882607685035658
"GO:0019207",9,1208,187,18435,0.454125019744629,0.882607685035658
"GO:0030546",3,1214,30,18592,0.453610243194632,0.882607685035658
"GO:0001501",36,1181,483,18139,0.457476978166129,0.884332081375718
"GO:0005815",46,1171,629,17993,0.46203867173001,0.884332081375718
"GO:0007165",380,837,5623,12999,0.458891437659976,0.884332081375718
"GO:0008203",10,1207,121,18501,0.461952457094599,0.884332081375718
"GO:0006898",15,1202,286,18336,0.468087836729718,0.888322772948651
"GO:0007160",15,1202,193,18429,0.468334854157538,0.888322772948651
"GO:0019236",1,1216,9,18613,0.469114273354905,0.888322772948651
"GO:0006635",6,1211,71,18551,0.47493786670989,0.896172511742337
"GO:0019724",6,1211,131,18491,0.477217409496575,0.897303157292856
"GO:0009063",3,1214,81,18541,0.490720046920329,0.919454403703353
"GO:0032501",434,783,6828,11794,0.499305348244072,0.932269426441728
"GO:0022602",7,1210,82,18540,0.501399356556179,0.932917269689894
"GO:0006091",19,1198,352,18270,0.511213462973652,0.942937945030622
"GO:0006897",45,1172,625,17997,0.512082404604645,0.942937945030622
"GO:0031124",7,1210,85,18537,0.511136365807334,0.942937945030622
"GO:0006479",8,1209,163,18459,0.522606448775828,0.950325432269071
"GO:0016301",59,1158,834,17788,0.521119746495474,0.950325432269071
"GO:0016746",19,1198,252,18370,0.523161126224346,0.950325432269071
"GO:0048731",282,935,4167,14455,0.523212878440275,0.950325432269071
"GO:0015144",1,1216,44,18578,0.525309518523005,0.950899264038253
"GO:0000228",38,1179,530,18092,0.53538886218104,0.954389755692409
"GO:0004601",4,1213,43,18579,0.533055869983272,0.954389755692409
"GO:0005764",38,1179,530,18092,0.53538886218104,0.954389755692409
"GO:0005874",29,1188,394,18228,0.537961266785422,0.954389755692409
"GO:0016072",14,1203,266,18356,0.529541687558687,0.954389755692409
"GO:0030545",4,1213,44,18578,0.537620006238182,0.954389755692409
"GO:0030414",9,1208,178,18444,0.541114176690037,0.956804537590992
"GO:0003690",55,1162,777,17845,0.554596896790357,0.958429588627995
"GO:0003700",84,1133,1209,17413,0.549350781964941,0.958429588627995
"GO:0004715",4,1213,46,18576,0.547966506767497,0.958429588627995
"GO:0006418",4,1213,47,18575,0.553685756918126,0.958429588627995
"GO:0019825",4,1213,47,18575,0.553685756918126,0.958429588627995
"GO:0030120",4,1213,46,18576,0.547966506767497,0.958429588627995
"GO:0030234",68,1149,968,17654,0.549325187553596,0.958429588627995
"GO:0008009",4,1213,48,18574,0.559728411282679,0.960157635141953
"GO:0008143",1,1216,12,18610,0.560990977835748,0.960157635141953
"GO:0043066",56,1161,790,17832,0.557620956656443,0.960157635141953
"GO:0000003",80,1137,1315,17307,0.56280547739011,0.960185702639996
"GO:0006869",23,1194,313,18309,0.56581147289754,0.962239893399001
"GO:0001071",84,1133,1210,17412,0.589507202117584,0.980675532494673
"GO:0005575",1177,40,17942,680,0.579451470711816,0.980675532494673
"GO:0006636",2,1215,58,18564,0.586115148689201,0.980675532494673
"GO:0006790",26,1191,355,18267,0.588915668340818,0.980675532494673
"GO:0006955",104,1113,1509,17113,0.588158465899421,0.980675532494673
"GO:0030547",1,1216,13,18609,0.587939125721045,0.980675532494673
"GO:0042116",2,1215,54,18568,0.58272955496522,0.980675532494673
"GO:0005856",137,1080,2009,16613,0.600399605218936,0.989547497490469
"GO:0006401",13,1204,241,18381,0.598356335042326,0.989547497490469
"GO:0009605",136,1081,1996,16626,0.599538443420105,0.989547497490469
"GO:0000910",10,1207,135,18487,0.605092705331593,0.989667271929756
"GO:0006369",5,1212,62,18560,0.606032205844626,0.989667271929756
"GO:0006633",7,1210,139,18483,0.605190694447876,0.989667271929756
"GO:0006809",5,1212,63,18559,0.610053248617521,0.992460732283402
"GO:0019215",1,1216,14,18608,0.613234363249292,0.992460732283402
"GO:0043025",29,1188,406,18216,0.613318430062776,0.992460732283402
"GO:0000229",0,1217,2,18620,1,1
"GO:0000981",43,1174,647,17975,0.871844755048741,1
"GO:0000990",0,1217,2,18620,1,1
"GO:0000991",0,1217,1,18621,1,1
"GO:0000995",0,1217,1,18621,1,1
"GO:0001007",0,1217,1,18621,1,1
"GO:0001070",0,1217,1,18621,1,1
"GO:0001082",0,1217,1,18621,1,1
"GO:0001167",0,1217,1,18621,1,1
"GO:0001816",40,1177,613,18009,1,1
"GO:0001906",5,1212,105,18517,0.68820006836002,1
"GO:0002376",150,1067,2348,16274,0.823534950372519,1
"GO:0002446",2,1215,25,18597,0.680545579745539,1
"GO:0002447",0,1217,6,18616,1,1
"GO:0002560",0,1217,1,18621,1,1
"GO:0003697",5,1212,94,18528,0.833953553450984,1
"GO:0003724",5,1212,67,18555,0.802965840711873,1
"GO:0003729",12,1205,165,18457,0.638407033467238,1
"GO:0003735",13,1204,210,18412,1,1
"GO:0003746",1,1216,19,18603,1,1
"GO:0003747",0,1217,7,18615,1,1
"GO:0003774",9,1208,131,18491,0.858923702746206,1
"GO:0003777",4,1213,77,18545,0.818510752215553,1
"GO:0003909",0,1217,7,18615,1,1
"GO:0003964",0,1217,14,18608,1,1
"GO:0004016",0,1217,10,18612,1,1
"GO:0004383",0,1217,8,18614,1,1
"GO:0004521",4,1213,57,18565,0.788498499929617,1
"GO:0004529",0,1217,17,18605,0.621118789472135,1
"GO:0004672",44,1173,632,17990,0.683096272651265,1
"GO:0004675",1,1216,16,18606,1,1
"GO:0004801",0,1217,1,18621,1,1
"GO:0004802",0,1217,3,18619,1,1
"GO:0004857",22,1195,374,18248,0.750492082069694,1
"GO:0004867",5,1212,95,18527,0.834191585930569,1
"GO:0004869",4,1213,56,18566,0.785749922643312,1
"GO:0004896",4,1213,89,18533,0.662676788144059,1
"GO:0005024",0,1217,9,18613,1,1
"GO:0005031",1,1216,24,18598,1,1
"GO:0005125",13,1204,220,18402,0.89040091503734,1
"GO:0005126",19,1198,268,18354,0.709481454657194,1
"GO:0005133",0,1217,1,18621,1,1
"GO:0005134",0,1217,5,18617,1,1
"GO:0005135",0,1217,2,18620,1,1
"GO:0005137",0,1217,2,18620,1,1
"GO:0005139",0,1217,1,18621,1,1
"GO:0005140",0,1217,1,18621,1,1
"GO:0005141",0,1217,1,18621,1,1
"GO:0005142",0,1217,1,18621,1,1
"GO:0005143",0,1217,5,18617,1,1
"GO:0005144",0,1217,1,18621,1,1
"GO:0005160",3,1214,50,18572,1,1
"GO:0005164",2,1215,29,18593,0.715315971519528,1
"GO:0005179",6,1211,119,18503,0.707404455976812,1
"GO:0005184",2,1215,31,18591,1,1
"GO:0005246",3,1214,36,18586,0.731815094298727,1
"GO:0005248",1,1216,20,18602,1,1
"GO:0005249",6,1211,89,18533,0.830878756114304,1
"GO:0005253",5,1212,92,18530,0.833802260589797,1
"GO:0005319",8,1209,110,18512,0.700023656732403,1
"GO:0005326",1,1216,25,18597,1,1
"GO:0005618",0,1217,2,18620,1,1
"GO:0005743",32,1185,474,18148,0.850905555672072,1
"GO:0005768",52,1165,791,17831,0.941536700867592,1
"GO:0005794",95,1122,1439,17183,0.911786740341261,1
"GO:0005834",2,1215,31,18591,1,1
"GO:0005902",4,1213,73,18549,1,1
"GO:0005905",5,1212,69,18553,0.805848335669492,1
"GO:0005975",38,1179,550,18072,0.726843966767345,1
"GO:0005976",7,1210,106,18516,0.845733003525883,1
"GO:0005977",4,1213,76,18546,1,1
"GO:0005996",17,1200,247,18375,0.795996552170395,1
"GO:0006094",4,1213,79,18543,0.818794811124583,1
"GO:0006098",0,1217,18,18604,0.623441724122733,1
"GO:0006109",8,1209,146,18476,0.737566640643153,1
"GO:0006119",5,1212,97,18525,0.834979224214391,1
"GO:0006144",1,1216,19,18603,1,1
"GO:0006206",1,1216,19,18603,1,1
"GO:0006308",2,1215,32,18590,1,1
"GO:0006325",51,1166,743,17879,0.705915317147303,1
"GO:0006378",2,1215,39,18583,1,1
"GO:0006399",13,1204,179,18443,0.650612945908757,1
"GO:0006468",117,1100,1822,16800,0.881255995088399,1
"GO:0006471",1,1216,22,18600,1,1
"GO:0006473",12,1205,183,18439,1,1
"GO:0006486",16,1201,271,18351,0.804224181487502,1
"GO:0006497",5,1212,83,18539,1,1
"GO:0006631",25,1192,357,18265,0.746106218546881,1
"GO:0006732",18,1199,299,18323,0.814044215474578,1
"GO:0006778",2,1215,36,18586,1,1
"GO:0006820",29,1188,454,18168,1,1
"GO:0006858",0,1217,1,18621,1,1
"GO:0006865",7,1210,89,18533,0.666432315343835,1
"GO:0006956",4,1213,85,18537,0.660672995649876,1
"GO:0006968",3,1214,60,18562,1,1
"GO:0007028",0,1217,10,18612,1,1
