"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0031124",4,729,85,18537,0.581270304027647,1
"GO:0031201",2,731,53,18569,1,1
"GO:0031386",0,733,8,18614,1,1
"GO:0031497",6,727,160,18462,1,1
"GO:0031594",3,730,54,18568,0.47740978033378,1
"GO:0032393",0,733,9,18613,1,1
"GO:0032394",0,733,2,18620,1,1
"GO:0032395",0,733,10,18612,1,1
"GO:0032501",267,466,6828,11794,0.906745489852989,1
"GO:0032502",233,500,5709,12913,0.51388149320141,1
"GO:0032543",3,730,120,18502,0.633272177225427,1
"GO:0032791",0,733,1,18621,1,1
"GO:0032989",45,688,1179,17443,0.938272139397994,1
"GO:0032993",8,725,173,18449,0.559131408796231,1
"GO:0034341",7,726,159,18463,0.682676772807413,1
"GO:0040007",37,696,926,17696,0.930893451890092,1
"GO:0040029",10,723,256,18366,1,1
"GO:0042116",2,731,54,18568,1,1
"GO:0042175",39,694,1004,17618,1,1
"GO:0042592",60,673,1585,17037,0.839378784930437,1
"GO:0042611",0,733,25,18597,1,1
"GO:0042734",1,732,60,18562,0.730601344678618,1
"GO:0043005",36,697,938,17684,1,1
"GO:0043066",31,702,790,17832,1,1
"GO:0044085",110,623,2781,15841,0.957869728598466,1
"GO:0044706",9,724,201,18421,0.713850684811336,1
"GO:0044707",239,494,5802,12820,0.416420789999667,1
"GO:0045177",10,723,343,18279,0.400042761468297,1
"GO:0045178",0,733,46,18576,0.421425009155264,1
"GO:0045182",2,731,36,18586,0.654885778343575,1
"GO:0045202",26,707,717,17905,0.768615045499229,1
"GO:0045211",8,725,205,18417,1,1
"GO:0045298",0,733,3,18619,1,1
"GO:0046933",1,732,15,18607,0.460955893183756,1
"GO:0048511",14,719,310,18312,0.557232378639532,1
"GO:0048512",1,732,43,18579,1,1
"GO:0050789",424,309,10652,7970,0.760812143132829,1
"GO:0050790",85,648,2308,16314,0.567236091556269,1
"GO:0050828",0,733,1,18621,1,1
"GO:0050909",1,732,63,18559,0.520564574166972,1
"GO:0051090",17,716,362,18260,0.494688064099599,1
"GO:0051098",12,721,290,18332,0.762556534053793,1
"GO:0051179",234,499,5684,12938,0.414095446058065,1
"GO:0051180",0,733,33,18589,0.636448876254159,1
"GO:0051189",0,733,6,18616,1,1
"GO:0051726",35,698,931,17691,0.862719889561591,1
"GO:0065007",454,279,11279,7343,0.464320223578262,1
"GO:0065009",113,620,2796,15826,0.752015703360813,1
