"","V1","V2"
"TRIP12",0.45067356223212,NA
"TRIP13",0.0232331826161257,NA
"CPVL",0.290177367122421,NA
"FOLR3",0.56703418610595,NA
"LSM1",0.516958627407331,NA
"CERK",0.0129568285798626,NA
"FN3KRP",0.75936732878617,NA
"C9orf156",0.643838072544434,NA
"RBM28",0.0785133516543808,NA
"RGCC",0.635624051441528,NA
"DNAL4",0.675722730309571,NA
"APITD1.CORT",0.62372539992184,NA
"CHERP",0.848177112050909,NA
"LIN7A",0.160245096932562,NA
"MIR4752",0.193303806244809,NA
"GRHPR",0.782793448432908,NA
"LIN7B",0.807900864974218,NA
"TGM4",0.786472242072428,NA
"IMMP2L",0.766665426002524,NA
"TGM6",0.137128683527894,NA
"MIR4754",0.148343218554582,NA
"FNBP1",0.85418053737203,NA
"X5.Mar",0.23223723367745,NA
"X7.Mar",0.021818724524301,NA
"X6.Mar",0.516339718881723,NA
"X3.Mar",0.520680131847577,NA
"FKBP1A.SDCBP2",0.295889563447705,NA
"FOXI1",0.674323745666536,NA
"TMEM177",0.90096759306659,NA
"LOC150381",0.136875885485651,NA
"X8.Mar",0.204000454071871,NA
"CLSTN2",0.241725399257791,NA
"BTN3A3",0.726798951297858,NA
"EIF3H",0.999236245806117,NA
"EIF3I",0.871486294291686,NA
"EIF3J",0.780588495626548,NA
"EIF3K",0.913863760554622,NA
"EIF3L",0.0988909340217826,NA
"EIF3M",0.648649838323124,NA
"CLIP2",0.86847193228753,NA
"SLX1A",0.269317092947454,NA
"EIF3A",0.613940210348138,NA
"EIF3B",0.115341041819199,NA
"BTN3A1",0.776550662113408,NA
"EIF3D",0.108435548023002,NA
"EIF3E",0.910827199189736,NA
"EIF3F",0.482303522219422,NA
"EIF3G",0.099479422802267,NA
"FGFBP3",0.658317336205018,NA
"FGFBP2",0.297662204202651,NA
"FGFBP1",0.34820350808942,NA
"FADD",0.125867961333163,NA
"ARMC10",0.518817655908312,NA
"MKKS",0.980144437716406,NA
"NOL11",0.118468911368605,NA
"NOL10",0.188434000240587,NA
"ELSPBP1",0.244042592883884,NA
"SLIT2",0.663172721747749,NA
"CDKN2B",0.393191500769249,NA
"WT1",0.711050415590978,NA
"CDKN2A",0.0990867873985563,NA
"CDKN2D",0.328881857705317,NA
"BARD1",0.886585256602215,NA
"EPHA3",0.963352687931885,NA
"NME6",0.408756229637214,NA
"DOCK4",0.485292052411198,NA
"EDEM2",0.869978877139248,NA
"EDEM3",0.198265425281373,NA
"EDEM1",0.0719267822258358,NA
"GRPEL1",0.659010087225004,NA
"INPP5E",0.914623099157754,NA
"NTPCR",0.284539863020102,NA
"SAP30L",0.916901579793473,NA
"CSTF2T",0.0911235576489256,NA
"UBTD2",0.387382833617098,NA
"TBC1D22B",0.0188709412085964,NA
"UBTD1",0.781323284828024,NA
"TAS1R1",0.231489762192416,NA
"TAS1R2",0.138908365013042,NA
"CCL2",0.942005831835266,NA
"NFATC1",0.935152441127688,NA
"NFATC2",0.531926874876514,NA
"CCL1",0.811610578969898,NA
"NFATC4",0.822019993847099,NA
"CCL7",0.820530969055735,NA
"TNFAIP8L1",0.328407869057996,NA
"CCL5",0.549663095156878,NA
"CCL8",0.926022144161872,NA
"MIR7.3HG",0.551580553231647,NA
"FAM73A",0.0536361188316782,NA
"FAM73B",0.45239938927994,NA
"KRT84",0.155177917173328,NA
"BLCAP",0.439830289543047,NA
"VPS13A.AS1",0.482303522219422,NA
"AP2B1",0.944291275195808,NA
"HSBP1",0.0469005503240451,NA
"GTF2E1",0.403348107652551,NA
"GTF2E2",0.516339718881723,NA
"CYP26B1",0.321818943659149,NA
"TUBD1",0.134367642245595,NA
"RRBP1",0.578764733180387,NA
"PPP1R14C",0.504042696246325,NA
"PPP1R14A",0.338454168068887,NA
"UBP1",0.44722926697253,NA
"TCTE3",0.0139654275928363,NA
"TCTE1",0.942767594169529,NA
"CD40",0.435873455988867,NA
"MIR3197",0.0297879461259963,NA
"SLC22A4",0.818298645796984,NA
"RALY",0.535072669705284,NA
"SRRT",0.99618124302676,NA
"GCM1",0.346239493248477,NA
"PCDH12",0.258273333749914,NA
"PCDH17",0.591927117309024,NA
"ALKBH8",0.92222065774826,NA
"PCDH15",0.79458227794131,NA
"VPS53",0.87903027613866,NA
"SRRD",0.859440482035148,NA
"VPS51",0.26642325392522,NA
"MSANTD3",0.371296591748455,NA
"RALB",0.735438473398138,NA
"RALA",0.0777043769039743,NA
"VPS54",0.0891252908306558,NA
"CALCOCO1",0.213003667221265,NA
"BRE.AS1",0.715333587420129,NA
"TMEM56.RWDD3",0.547111606099966,NA
"C8orf56",0.154622492575766,NA
"CDKN2B.AS1",0.0990867873985563,NA
"LSM3",0.732554849695987,NA
"DBF4B",0.529417002774574,NA
"DNAJB9",0.178348622785592,NA
"DNAJB8",0.385807778425922,NA
"DNAJB2",0.991598857823174,NA
"DNAJB1",0.151594618817642,NA
"DNAJB7",0.323223546707409,NA
"DNAJB6",0.0047883255040802,NA
"DNAJB4",0.278976911260699,NA
"GPATCH11",0.504653856168597,NA
"AMDHD2",0.118018043085799,NA
"FGF18",0.336044482693402,NA
"DIDO1",0.393191500769249,NA
"SLC2A1.AS1",0.380585906698796,NA
"RAB4B.EGLN2",0.0331072056140741,NA
"KISS1",0.650027338417948,NA
"RAB21",0.0293582739620504,NA
"FRK",0.208120768758997,NA
"TMED7.TICAM2",0.822019993847099,NA
"PHIP",0.0855826137678461,NA
"THAP2",0.559283094890649,NA
"RAB23",0.456440806301816,NA
"TBL1X",0.639725541451178,NA
"FRY",0.530671185660879,NA
"SNORA52",0.644179849497362,NA
"ZNF800",0.887341333525942,NA
"TRMT12",0.949625727594104,NA
"COL17A1",0.827236597493218,NA
"NCAM1",0.903241587438875,NA
"LIME1",0.269928803892527,NA
"FAM65A",0.33268952060801,NA
"GRIK1",0.220843001945313,NA
"QRFPR",0.612595852948504,NA
"GRIK3",0.184603782027419,NA
"GRIK4",0.201962698111037,NA
"GRIK5",0.988544078973865,NA
"UGDH.AS1",0.310269110564671,NA
"RNF149",0.0345536554783648,NA
"GLRA3",0.803454952711815,NA
"MIR2110",0.41694685312158,NA
"SLC22A5",0.916901579793473,NA
"SGSH",0.517577919973446,NA
"RNF141",0.251879066741595,NA
"RNF145",0.257669109423375,NA
"CALR",0.497345794204538,NA
"PSKH2",0.971746997322313,NA
"RNF146",0.793106045381299,NA
"ARPC1B",0.0349649024571148,NA
"PHB2",0.00424673017925757,NA
"SYNRG",0.156293309126978,NA
"HELB",0.579419575050142,NA
"MGLL",0.367722398589762,NA
"MSH5",0.891879924587076,NA
"MSH6",0.184920749110865,NA
"MYOCD",0.481110917378763,NA
"DTL",0.736881687541496,NA
"FAM219A",0.609240666395147,NA
"CD320",0.588623658385221,NA
"ABI3",0.746285003940799,NA
"PMCHL2",0.267867463331137,NA
"PMCHL1",0.778385305878931,NA
"XCR1",0.273908001194569,NA
"GPR155",0.681329834375964,NA
"SPACA5",0.775450491019141,NA
"C16orf45",0.161674606561431,NA
"C16orf47",0.622033503365567,NA
"PRR15",0.39160210904464,NA
"NFXL1",0.390016622742744,NA
"PACSIN2",0.0308858495320298,NA
"COPA",0.403886983385151,NA
"DHH",0.701801600657333,NA
"HACE1",0.926782646975902,NA
"LOC100505622",0.885829282895147,NA
"PADI1",0.451823699061611,NA
"PADI3",0.90096759306659,NA
"PADI2",0.2483312017544,NA
"CNTN1",0.102061894534693,NA
"PADI4",0.118468911368605,NA
"CDK20",0.268074245415848,NA
"GJA10",0.346239493248477,NA
"HIST2H2AB",0.550941035455521,NA
"HIST2H2AC",0.599889938794829,NA
"LATS1",0.903241587438875,NA
"ALPPL2",0.544565992349685,NA
"WDR72",0.601221775064108,NA
"SHC4",0.90096759306659,NA
"RDH11",0.881295646178423,NA
"NRIP2",0.0959900567336169,NA
"EWSR1",0.0598492507319764,NA
"GPR135",0.434183973642312,NA
"GSTP1",0.19693331022491,NA
"VTI1A",0.340389883406569,NA
"WDR77",0.588623658385221,NA
"GPR133",0.0762653367275637,NA
"VTI1B",0.488290580462099,NA
"ATP6V1C2",0.628813055993588,NA
"ATP6V1C1",0.609575633372795,NA
"AHNAK",0.145145354895893,NA
"LOC389641",0.347220617073982,NA
"TRIM10",0.0230593474879739,NA
"CDKN2AIP",0.200275935719747,NA
"PIDD",0.619330592557101,NA
"CHSY1",0.0228866430670431,NA
"OCIAD2",0.68554676689272,NA
"TOMM7",0.207429891133984,NA
"PPP1R3D",0.766665426002524,NA
"PPP1R3C",0.610581760400305,NA
"PPP1R3B",0.76374366183517,NA
"PPP1R3A",0.316240437679272,NA
"PNPLA2",0.45067356223212,NA
"SYNE4",0.24520702130277,NA
"TNFRSF13C",0.00234220397954228,NA
"FGFR2",0.165436370411606,NA
"NSG1",0.872994178366297,NA
"LUC7L3",0.528790477075544,NA
"LUC7L2",0.548386617705506,NA
"FAM131B",0.0357999440463598,NA
"TBXAS1",0.872240178300078,NA
"CAMKMT",0.79532067054381,NA
"ERLEC1",0.791627563610184,NA
"SH3GLB1",0.56703747175526,NA
"SH3GLB2",0.47932502478029,NA
"BTN2A3P",0.489492783157273,NA
"PPP1R36",0.400123906901488,NA
"PPP1R35",0.315316894570426,NA
"JAZF1.AS1",0.177116742449327,NA
"PPP1R32",0.595239062380118,NA
"MIR5691",0.932108001128139,NA
"EHHADH",0.477542756338142,NA
"GUCA2B",0.71676331319052,NA
"MIR5696",0.167489027302149,NA
"INPP5A",0.582698988592278,NA
"INPP5B",0.304823614862013,NA
"NME7",0.658317336205018,NA
"NME1",0.275169294927154,NA
"INPP5F",0.993890025232554,NA
"NME3",0.961063996410521,NA
"LOC100507053",0.481707019004926,NA
"INPP5J",0.99618124302676,NA
"INPP5K",0.141481555497916,NA
"NME8",0.413113647236891,NA
"NME9",0.429697230695991,NA
"RAI14",0.0171940972127436,NA
"PID1",0.0929712763238346,NA
"ZNF37A",0.0762653367275637,NA
"MSANTD2",0.721775146042084,NA
"RCBTB2",0.0682259020750132,NA
"CNST",0.135617285182573,NA
"HELQ",0.459339915368487,NA
"CHI3L1",0.582042413383172,NA
"CLSPN",0.408756229637214,NA
"FGFR1",0.980907964505557,NA
"EPB42",0.291488933032173,NA
"MAP1B",0.857185441998555,NA
"HELZ",0.993126296231453,NA
"MATR3",0.848177112050909,NA
"MYADM",0.303022631242721,NA
"SLC22A7",0.682734380490926,NA
"ARL2BP",0.23373731214987,NA
"PINLYP",0.0283763924132763,NA
"TEKT1",0.0270228478227335,NA
"TEKT3",0.635624051441528,NA
"TEKT5",0.063173000683855,NA
"TEKT4",0.869978877139248,NA
"VPS37A",0.382147890641865,NA
"PNPLA3",0.938197829721912,NA
"TIAM1",0.20881331327561,NA
"TIAM2",0.314855788143433,NA
"PNPLA7",0.183333499371427,NA
"PNPLA6",1,NA
"PNPLA5",0.799015371531467,NA
"PNPLA4",0.817554864343809,NA
"GUCA2A",0.511402315374629,NA
"SHC3",0.0914907201138167,NA
"CLUH",0.783528821592329,NA
"UNC5A",0.983962239572267,NA
"GFOD2",0.70109195872844,NA
"GFOD1",0.464584209805641,NA
"TINCR",0.694009968791244,NA
"ATG10",0.494317487690051,NA
"ATG12",0.109704791040803,NA
"ATG13",0.872240178300078,NA
"LOC100507463",0.0257254040154248,NA
"LOC100507462",0.42246401188943,NA
"KIAA0753",0.396915249309956,NA
"CRIM1",0.978999180778025,NA
"SFPQ",0.814581387237288,NA
"SAFB2",0.0929712763238346,NA
"HMGN2P46",0.79458227794131,NA
"COL12A1",0.4330597572866,NA
"RASAL2",0.851928243763485,NA
"VSTM2L",0.774717286333419,NA
"SEC14L3",0.574843002707132,NA
"VSTM2A",0.504653856168597,NA
"SEC14L1",0.181769154294326,NA
"DCST1",0.395849156102741,NA
"SEC14L4",0.86847193228753,NA
"C1orf43",0.415302634497797,NA
"UPF1",0.126342094415503,NA
"UPF2",0.617306760619557,NA
"IL1A",0.518817655908312,NA
"IL1B",0.313015796517862,NA
"CHIA",0.982052394171761,NA
"PHTF2",0.404426289848439,NA
"PHTF1",0.0920435253389228,NA
"RBM8A",0.56509405492783,NA
"CASK",0.559283094890649,NA
"PKNOX1",0.628133677934316,NA
"GPR88",0.696131795633596,NA
"WBP1L",0.700382577493556,NA
"KRT6B",0.897936867590019,NA
"KRT6C",0.815324507918986,NA
"KRT6A",0.491299070903072,NA
"PDCD4.AS1",0.0345536554783648,NA
"GPR83",0.165436370411606,NA
"GPR87",0.24520702130277,NA
"THRAP3",0.980144437716406,NA
"COMP",0.333167472174588,NA
"COMT",0.0914907201138167,NA
"WBP11",0.718909762943226,NA
"CARD11",0.139933282377206,NA
"ZC3HAV1L",0.754998688027475,NA
"UAP1L1",0.247939163378103,NA
"ADAM23",0.958775625719309,NA
"ADAM22",0.349681157158419,NA
"ARL6",0.774717286333419,NA
"ADAM29",0.768127556109889,NA
"SLC47A1",0.878275371868084,NA
"TARDBP",0.154345347211307,NA
"IL18",0.0584334463456972,NA
"IL19",0.044110186946791,NA
"AIF1L",0.410931508795886,NA
"POLN",0.442669175152446,NA
"MTERF",0.381626793065296,NA
"IL10",0.16956053788713,NA
"CHAT",0.79975485489759,NA
"GSTM2",0.975945180465787,NA
"IL13",0.157414771916138,NA
"GSTM4",0.305274968521134,NA
"IL15",0.0290042974013529,NA
"LOC728463",0.232424129044397,NA
"SPAG5.AS1",0.885829282895147,NA
"TMSB15A",0.171201957175533,NA
"ZNF155",0.937817073914636,NA
"PTPRG.AS1",0.749186024616687,NA
"PIP4K2B",0.431376594551421,NA
"COLGALT2",0.0282384593336525,NA
"COLGALT1",0.365689656820267,NA
"TTF2",0.185874066245226,NA
"LECT2",0.637673409706856,NA
"TTF1",0.191670370872086,NA
"PINX1",0.547748928485151,NA
"LEPRE1",0.209855258701641,NA
"KRCC1",0.0551973132279549,NA
"AEBP1",0.142000561283058,NA
"RBMS3",0.489492783157273,NA
"RBMS2",0.832460835346091,NA
"NOXA1",0.508942890429506,NA
"FGF19",0.470450069271491,NA
"DAD1",0.188112593627593,NA
"RCHY1",0.0571706007269366,NA
"GDF9",0.545838063324633,NA
"GDF3",0.622033503365567,NA
"GDF2",0.578110239228098,NA
"GDF1",0.140705761069254,NA
"CBR1",0.975563683427917,NA
"GDF5",0.824254732015134,NA
"ABHD12B",0.260699951964138,NA
"ANXA1",0.502821548960213,NA
"CPT1C",0.599224521743885,NA
"CPT1B",0.378509347714327,NA
"ANXA5",0.561216855852795,NA
"ANXA7",0.451823699061611,NA
"ANXA6",0.598559439337858,NA
"ANXA9",0.990835149815424,NA
"MEST",0.757910254049821,NA
"MCM7",0.103069249159927,NA
"MCM6",0.38633236168178,NA
"MCM5",0.044717847830054,NA
"MCM4",0.603889443853991,NA
"DUSP19",0.0212204910213856,NA
"DUSP18",0.207775121677714,NA
"DUSP15",0.591927117309024,NA
"ZDHHC21",0.485890959319373,NA
"DUSP16",0.10106239169779,NA
"ZDHHC24",0.0213281859678134,NA
"DUSP10",0.916142009465195,NA
"DUSP13",0.393722165276351,NA
"DUSP12",0.533184067622887,NA
"SQSTM1",0.26890237179757,NA
"EPC1",0.068661569304662,NA
"HSPB11",0.787208576032724,NA
"C3orf22",0.270147851585697,NA
"OPRD1",0.156573105036934,NA
"C3orf27",0.739048248437522,NA
"CYP26C1",0.288434800014426,NA
"HEPACAM",0.70251150272557,NA
"ARRDC1",0.775450491019141,NA
"SSX6",0.711050415590978,NA
"SSX7",0.757910254049821,NA
"SSX5",0.469861649109974,NA
"SSX3",0.378509372202965,NA
"USH2A",0.580730300879632,NA
"SSX1",0.561216855852795,NA
"ISL1",0.824254732015134,NA
"ISL2",0.671529155652077,NA
"SSX8",0.434183973642312,NA
"THAP9.AS1",0.031109550431323,NA
"AP4B1",0.855682728119235,NA
"MROH8",0.159675975958629,NA
"KIFAP3",0.0925993463392667,NA
"MS4A7",0.760096186971331,NA
"MROH7",0.926782646975902,NA
"MS4A5",0.782058269304055,NA
"MS4A2",0.0693927604824869,NA
"MS4A3",0.297218380091774,NA
"DBT",0.873748293817229,NA
"MS4A1",0.167783819012554,NA
"ZNF141",0.00449665232449846,NA
"ZNF140",0.945815160068493,NA
"ZNF143",0.947339243228912,NA
"ZNF142",0.531926874876514,NA
"LGSN",0.965641681452129,NA
"CCDC102A",0.012612550771744,NA
"MBIP",0.654857989199647,NA
"ZNF146",0.294124003149226,NA
"ZNF148",0.922980815708716,NA
"CPT2",0.87601132574247,NA
"DSC2",0.157696088118401,NA
"DSC3",0.699673457506663,NA
"DSC1",0.967930958132513,NA
"PF4V1",0.587304662990978,NA
"LOC153684",0.793844069343679,NA
"COX8C",0.0429157596313254,NA
"COX8A",0.395849156102741,NA
"SEC14L2",0.207085076941785,NA
"PYGL",0.948101357429339,NA
"PYGM",0.928303852609305,NA
"PFAS",0.652095831791665,NA
"FAM45A",0.143042958204844,NA
"KCTD5",0.0221511787037716,NA
"SOD2",0.750637869886278,NA
"C20orf27",0.907791939676497,NA
"C20orf24",0.515103055265465,NA
"VWA9",0.749186024616687,NA
"VWA7",0.869572251309211,NA
"TMF1",0.672925886042545,NA
"VWA2",0.857185441998555,NA
"RANGAP1",0.041844998825482,NA
"VWA1",0.318557055358959,NA
"BIVM",0.779119505531579,NA
"BAMBI",0.413660252389079,NA
"KCNN4",0.0878721507589899,NA
"FASLG",0.802714577801196,NA
"KCNN2",0.300781369687555,NA
"ANKHD1.EIF4EBP3",0.122587743293934,NA
"PMS1",0.687658922154182,NA
"PMS2",0.55670978842402,NA
"TRAF3IP2.AS1",0.0454356951845308,NA
"PRKG1.AS1",0.640410199416298,NA
"RASEF",0.793106045381299,NA
"BAALC",0.154622492575766,NA
"ISLR",0.307992397237005,NA
"PKIG",0.787208576032724,NA
"MST1R",0.77398428249413,NA
"PKIA",0.748460434820005,NA
"ZADH2",0.605893678130295,NA
"GRIP1",0.431937226959818,NA
"KRT7",0.824999962406049,NA
"SLC19A2",0.769590511715955,NA
"SLC19A3",0.312556907102467,NA
"SLC19A1",0.412567470137089,NA
"CCDC65",0.0408912879917445,NA
"CCDC64",0.0905750362738842,NA
"NIT1",0.814581387237288,NA
"VDR",0.42246401188943,NA
"FOXK2",0.0816501757916284,NA
"CCDC63",0.55286068214792,NA
"HCFC1R1",0.549663095156878,NA
"CCDC69",0.75936732878617,NA
"INO80",0.110130471859607,NA
"TMEM119",0.401734066327851,NA
"TDO2",0.414754746186663,NA
"TMEM110",0.200949402332149,NA
"MIS12",0.143304472653153,NA
"CEND1",0.703932085058019,NA
"TMEM116",0.374377280136299,NA
"NAGS",0.858688673682648,NA
"CRYGC",0.476949473491624,NA
"DACT1",0.0200667591900837,NA
"SNORD36B",0.911586219199284,NA
"TAF13",0.561216855852795,NA
"SLC35A4",0.791630553881339,NA
"SLC35A5",0.329356264685307,NA
"SLC35A1",0.595902464966328,NA
"SLC35A2",0.383713799593505,NA
"SLC35A3",0.745560308469665,NA
"NXF1",0.565741504625518,NA
"NXF3",0.85418053737203,NA
"ASIC4",0.701801600657333,NA
"ASIC1",0.698256003489365,NA
"PGM1",0.370784677127231,NA
"PGM2",0.0799867712202418,NA
"PGM3",0.452975493728602,NA
"IFI6",0.314855788143433,NA
"ABCB11",0.410931508795886,NA
"ABCB10",0.225938158029362,NA
"TMEM44",0.053754887271765,NA
"SART3",0.514485300829261,NA
"COL6A4P1",0.025472482143275,NA
"APLF",0.0505112572394191,NA
"SLC25A40",0.197931780325513,NA
"TCEANC2",0.593250880026596,NA
"PMP22",0.0826616175431888,NA
"SLC25A43",0.737603643136421,NA
"SLC25A44",0.523168780225457,NA
"SLC25A46",0.733996192556588,NA
"SLC25A47",0.68343706612497,NA
"CDC27",0.845178676270479,NA
"CDC26",0.53885996541487,NA
"TAF11",0.972510285584212,NA
"HOXD12",0.159675975958629,NA
"HOXD13",0.651406035572174,NA
"HOXD10",0.589283668691386,NA
"CDC20",0.420804995465547,NA
"SHBG",0.029572438888092,NA
"PDZD4",0.824999962406049,NA
"PDZD3",0.89415055849921,NA
"TOX2",0.506489677325195,NA
"FAM105A",0.0505112572394191,NA
"ANKEF1",0.310725783166823,NA
"BAIAP2.AS1",0.461666609364195,NA
"LIN52",0.121432558176899,NA
"PDZD9",0.552220435588713,NA
"BEST4",0.145674634074925,NA
"WWTR1",0.162825129768493,NA
"BDNF",0.157414771916138,NA
"TNC",0.425237539022976,NA
"SMOX",0.741940219008837,NA
"TMX2",0.177731887981829,NA
"FLJ31104",0.232986416607773,NA
"CARS2",0.865459480974642,NA
"PXDC1",0.47932502478029,NA
"FYTTD1",0.48769007671742,NA
"GPKOW",0.194617898488029,NA
"TNPO3",0.00532840241184637,NA
"TNPO1",0.755726255093695,NA
"GCN1L1",0.617306778692871,NA
"SPA17",0.879785290397877,NA
"MAPK3",0.912345319888014,NA
"MAPK1",0.162825129768493,NA
"MAPK6",0.193631716686606,NA
"MAPK7",0.878275365664979,NA
"BCO2",0.402809662799991,NA
"PPP1R12C",0.224108913197943,NA
"MAPK8",0.760096186971331,NA
"SGPP2",0.930586150704013,NA
"SGPP1",0.845928076769524,NA
"LINC00112",0.109280411747979,NA
"WTAP",0.152141756214068,NA
"LYL1",0.631533707798979,NA
"C20orf85",0.870732527013916,NA
"GEMIN8P4",0.799015371531467,NA
"STAG3L2",0.0465833514870567,NA
"KIAA1804",0.600555690049059,NA
"ANKS1A",0.457599213792093,NA
"RAD54B",0.984725846819966,NA
"THNSL2",0.302573492974819,NA
"THNSL1",0.558639227338138,NA
"BCAP31",0.375407678950004,NA
"METTL9",0.516339718881723,NA
"CCL13",0.823509660025823,NA
"CCL14",0.897179417029657,NA
"CCL15",0.613940210348138,NA
"CCL16",0.136875885485651,NA
"VPS36",0.58532873934204,NA
"CCL18",0.991598857391703,NA
"CCL19",0.269109431622039,NA
"BLOC1S5.TXNDC5",0.589944001066679,NA
"METTL4",0.360135872302104,NA
"MIR320A",0.944291275195808,NA
"METTL6",0.797536946069301,NA
"STAT5B",0.692596747663681,NA
"STAT5A",0.0536361188316782,NA
"FDX1L",0.160530231815091,NA
"ANO6",0.650716537613424,NA
"KCTD3",0.803825196487627,NA
"KCTD2",0.00280393106970407,NA
"KCTD1",0.706064895696132,NA
"KCTD7",0.732554849695987,NA
"OR10A4",0.0173737231288322,NA
"C1orf106",0.614612876383712,NA
"LRRC25",0.428021670963834,NA
"C1orf109",0.423017867824266,NA
"KCTD9",0.391601865808443,NA
"KCTD8",0.125631415174282,NA
"DEFB119",0.545838063324633,NA
"UST",0.215475901304494,NA
"TOLLIP.AS1",0.500687539681652,NA
"GLTSCR1L",0.767396387563035,NA
"PLEKHN1",0.0174641516167729,NA
"SERPINA1",0.696131795633596,NA
"SERPINA3",0.894907630211139,NA
"SERPINA4",0.274748423928509,NA
"HCFC2",0.819042590830659,NA
"HCFC1",0.839188570041598,NA
"NRAS",0.119374699157014,NA
"PDZD11",0.948863519116215,NA
"CEP97",0.711763648688544,NA
"PXK",0.959538379139816,NA
"SLC38A10",0.972510285584212,NA
"FOXRED1",0.212652145895008,NA
"KCNT2",0.628133677934316,NA
"PXN",0.729674996584563,NA
"ESF1",0.572235518057294,NA
"ROPN1",0.286699276624941,NA
"UMOD",0.961826858866295,NA
"LIX1L",0.0145723641534999,NA
"FOXD4L1",0.654857989199647,NA
"MOV10L1",0.475764119365311,NA
"STON1.GTF2A1L",0.473398264853612,NA
"PACS1",0.825745350549261,NA
"PACS2",0.948863519116215,NA
"FAM63A",0.540758639715604,NA
"SBNO2",0.600555690049059,NA
"SBNO1",0.269732252849039,NA
"RNLS",0.518817655908312,NA
"USPL1",0.726798951297858,NA
"RNF166",0.0148844637494758,NA
"CLEC19A",0.624064039350989,NA
"SV2B",0.634259359905583,NA
"RNF168",0.958012910038149,NA
"UPF3B",0.772518879820044,NA
"UPF3A",0.414207285427894,NA
"ZBTB43",0.0395870846616915,NA
"BRAF",0.565741504625518,NA
"ZBTB48",0.288000262812747,NA
"ZBTB49",0.530671185660879,NA
"CTC1",0.230744000976321,NA
"AMTN",0.634259359905583,NA
"P4HA2",0.590604712380924,NA
"P4HA3",0.927543216688736,NA
"ANP32D",0.431376594551421,NA
"ANP32E",0.593913269474902,NA
"ANP32B",0.167489027302149,NA
"ANP32C",0.982435069855426,NA
"ANP32A",0.121432558176899,NA
"FDXR",0.670133558697927,NA
"HPSE2",0.246765647771204,NA
"UQCC",0.780221064467635,NA
"SEMA3C",0.570933886246524,NA
"TAT",0.838440453866563,NA
"SP3",0.0935314185201941,NA
"ZFYVE19",0.113146883887021,NA
"FAM101A",0.824999962406049,NA
"NTNG1",0.502211562214353,NA
"RPF1",0.545838063324633,NA
"RPF2",0.507715506130234,NA
"ZFYVE16",0.0871624752292613,NA
"TAZ",0.236378949973322,NA
"ATRNL1",0.0739152924644331,NA
"PPAPDC3",0.780588495626548,NA
"PRIM1",0.0136339254101806,NA
"MRPL51",0.582042413383172,NA
"MRPL52",0.605225269248511,NA
"MALT1",0.122124643125945,NA
"TNFAIP8L2.SCNM1",0.980144437716406,NA
"THY1",0.910827199189736,NA
"RFTN2",0.951150282140531,NA
"ZNF688",0.445518510773241,NA
"ZNF689",0.513867931742458,NA
"OPN1SW",0.654167004977793,NA
"ALOXE3",0.467512040252198,NA
"ZNF683",0.0268247009537533,NA
"ZNF681",0.957250232793293,NA
"ZNF687",0.760096186971331,NA
"ZNF684",0.362149273706927,NA
"AP5M1",0.623386875639363,NA
"IQCC",0.423017867824266,NA
"KXD1",0.972510285584212,NA
"GRSF1",0.328407893900582,NA
"PCDHGC3",0.775450491019141,NA
"IQCG",0.393191500769249,NA
"IQCD",0.409843011161488,NA
"MUC17",0.0563001829506992,NA
"MUC15",0.937436396068108,NA
"MUC13",0.715333587420129,NA
"WDTC1",0.226305282217675,NA
"LOC100133957",0.793844069343679,NA
"MBTD1",0.174672015996319,NA
"SYAP1",0.277280249174423,NA
"ANGPTL7",0.425793517769348,NA
"ANGPTL6",0.311640458408143,NA
"POP1",0.951912626817563,NA
"ANGPTL4",0.614612876383712,NA
"POP7",0.902483500180807,NA
"ANGPTL2",0.886585256602215,NA
"ANGPTL1",0.657624878378588,NA
"IL11",0.227778034931001,NA
"ACE2",0.23373731214987,NA
"CTCF",0.990835149815424,NA
"MMP14",0.942005831835266,NA
"RASGRP3",0.939720865879625,NA
"MMP16",0.743387574842354,NA
"RASGRP1",0.908550630103311,NA
"MMP10",0.403348107652551,NA
"SEC23IP",0.146205389607897,NA
"TCF4",0.913863760554622,NA
"DSTYK",0.45239938927994,NA
"AGXT",0.468686029810807,NA
"NAA60",0.434746713583417,NA
"MMP19",0.83320776520739,NA
"WNT6",0.42357214868775,NA
"MYO18A",0.418598933464062,NA
"MYO18B",0.650027338417948,NA
"PRG4",0.465754116130925,NA
"IGSF3",0.0127321110498296,NA
"PLXNB3",0.56186216097425,NA
"HSCB",0.436437458049141,NA
"TREML2",0.4330597572866,NA
"PPP1R1B",0.687658922154182,NA
"GSX2",0.414207285427894,NA
"MIR2861",0.327461295895557,NA
"GSX1",0.113364808728527,NA
"PPP1R15B",0.0637186995642425,NA
"NF2",0.155456196927222,NA
"NF1",0.266835344355675,NA
"GPAA1",0.882806433799129,NA
"TNFRSF10A",0.347220617073982,NA
"IL5RA",0.431937226959818,NA
"ST3GAL6.AS1",0.751364124164057,NA
"KCNK18",0.646585841424727,NA
"KCNK16",0.982435069855426,NA
"KCNK17",0.0922286119688848,NA
"FAM133A",0.531926874876514,NA
"KCNK12",0.956487594681591,NA
"KCNK13",0.154345347211307,NA
"NCAPD2",0.309357095337636,NA
"NCAPD3",0.231863284077563,NA
"PPP1R11",0.296774998619521,NA
"PPP1R10",0.340874918458097,NA
"BLK",0.249509918083827,NA
"HCK",0.2566643142819,NA
